timestamp,complexity,stability,adaptability,tension,coherence,event_min_stage,lead_time_hours,ba_code,ba_name,region,volatility,event_type,sap_stage,pressure_score,decision_signal,inversion_state,witness_score,perpendicular_axis_visible,observer_effect_multiplier
2026-04-28 00:00:00,30.21,67.9,53.86,26.37,68.46,2,23,NYSEG,New York State Electric & Gas,eastern,low_volatility,brittleness,2,8.46,NORMAL,Even: Physically Stable / Consciously Unstable,64.6,True,1.35
2026-04-28 01:00:00,44.39,60.16,67.25,27.56,68.09,2,23,NYSEG,New York State Electric & Gas,eastern,low_volatility,brittleness,2,10.98,NORMAL,Even: Physically Stable / Consciously Unstable,70.1,True,1.35
2026-04-28 02:00:00,45.36,69.25,62.37,26.53,63.99,2,23,NYSEG,New York State Electric & Gas,eastern,low_volatility,brittleness,2,8.16,NORMAL,Even: Physically Stable / Consciously Unstable,66.5,True,1.35
2026-04-28 03:00:00,40.85,70.73,50.27,31.92,70.9,2,23,NYSEG,New York State Electric & Gas,eastern,low_volatility,brittleness,2,9.34,NORMAL,Even: Physically Stable / Consciously Unstable,65.4,True,1.35
2026-04-28 04:00:00,46.91,70.64,62.31,32.53,69.31,2,23,NYSEG,New York State Electric & Gas,eastern,low_volatility,brittleness,2,9.55,NORMAL,Even: Physically Stable / Consciously Unstable,69.8,True,1.35
2026-04-28 05:00:00,34.33,73.03,63.24,32.11,74.49,2,23,NYSEG,New York State Electric & Gas,eastern,low_volatility,brittleness,2,8.66,NORMAL,Even: Physically Stable / Consciously Unstable,71.9,True,1.35
2026-04-28 06:00:00,33.24,69.04,57.84,37.37,60.32,2,23,NYSEG,New York State Electric & Gas,eastern,low_volatility,brittleness,3,11.57,NORMAL,Odd: Physically Unstable / Consciously Stable,66.1,True,1.35
2026-04-28 07:00:00,44.82,73.72,63.3,29.02,68.61,2,23,NYSEG,New York State Electric & Gas,eastern,low_volatility,brittleness,2,7.63,NORMAL,Even: Physically Stable / Consciously Unstable,69.1,True,1.35
2026-04-28 08:00:00,42.6,63.05,63.29,31.78,71.98,2,23,NYSEG,New York State Electric & Gas,eastern,low_volatility,brittleness,2,11.74,NORMAL,Even: Physically Stable / Consciously Unstable,71.0,True,1.35
2026-04-28 09:00:00,37.51,69.66,63.15,29.37,71.9,2,23,NYSEG,New York State Electric & Gas,eastern,low_volatility,brittleness,2,8.91,NORMAL,Even: Physically Stable / Consciously Unstable,70.3,True,1.35
2026-04-28 10:00:00,44.33,65.86,58.16,31.8,74.69,2,23,NYSEG,New York State Electric & Gas,eastern,low_volatility,brittleness,2,10.86,NORMAL,Even: Physically Stable / Consciously Unstable,69.9,True,1.35
2026-04-28 11:00:00,44.66,70.8,60.94,34.6,75.49,2,23,NYSEG,New York State Electric & Gas,eastern,low_volatility,brittleness,3,10.1,NORMAL,Odd: Physically Unstable / Consciously Stable,71.9,True,1.35
2026-04-28 12:00:00,40.61,68.66,68.0,24.62,80.18,2,23,NYSEG,New York State Electric & Gas,eastern,low_volatility,brittleness,2,7.72,NORMAL,Even: Physically Stable / Consciously Unstable,73.9,False,1.35
2026-04-28 13:00:00,39.9,68.99,61.89,33.64,74.08,2,23,NYSEG,New York State Electric & Gas,eastern,low_volatility,brittleness,3,10.43,NORMAL,Odd: Physically Unstable / Consciously Stable,71.6,True,1.35
2026-04-28 14:00:00,41.79,72.83,64.19,25.52,68.01,2,23,NYSEG,New York State Electric & Gas,eastern,low_volatility,brittleness,2,6.93,NORMAL,Even: Physically Stable / Consciously Unstable,68.4,True,1.35
2026-04-28 15:00:00,42.43,73.86,70.45,35.65,62.49,2,23,NYSEG,New York State Electric & Gas,eastern,low_volatility,brittleness,3,9.32,NORMAL,Odd: Physically Unstable / Consciously Stable,71.5,True,1.35
2026-04-28 16:00:00,41.17,70.43,59.94,30.64,73.96,2,23,NYSEG,New York State Electric & Gas,eastern,low_volatility,brittleness,2,9.06,NORMAL,Even: Physically Stable / Consciously Unstable,70.0,True,1.35
2026-04-28 17:00:00,35.37,74.37,62.11,38.78,81.94,2,23,NYSEG,New York State Electric & Gas,eastern,low_volatility,brittleness,3,9.94,NORMAL,Odd: Physically Unstable / Consciously Stable,75.7,True,1.35
2026-04-28 18:00:00,36.94,67.1,54.93,28.04,75.02,2,23,NYSEG,New York State Electric & Gas,eastern,low_volatility,brittleness,2,9.23,NORMAL,Even: Physically Stable / Consciously Unstable,67.7,True,1.35
2026-04-28 19:00:00,42.55,85.65,60.51,29.12,57.77,2,23,NYSEG,New York State Electric & Gas,eastern,low_volatility,brittleness,2,4.18,NORMAL,Even: Physically Stable / Consciously Unstable,64.2,True,1.35
2026-04-28 20:00:00,46.23,77.56,56.08,30.41,71.46,2,23,NYSEG,New York State Electric & Gas,eastern,low_volatility,brittleness,2,6.82,NORMAL,Even: Physically Stable / Consciously Unstable,67.5,True,1.35
2026-04-28 21:00:00,45.83,56.96,56.38,30.34,75.13,2,23,NYSEG,New York State Electric & Gas,eastern,low_volatility,brittleness,2,13.06,NORMAL,Even: Physically Stable / Consciously Unstable,68.9,True,1.35
2026-04-28 22:00:00,45.4,67.61,61.81,31.24,71.73,2,23,NYSEG,New York State Electric & Gas,eastern,low_volatility,brittleness,2,10.12,NORMAL,Even: Physically Stable / Consciously Unstable,70.1,True,1.35
2026-04-28 23:00:00,40.92,74.58,53.6,35.55,70.07,2,23,NYSEG,New York State Electric & Gas,eastern,low_volatility,brittleness,3,9.04,NORMAL,Odd: Physically Unstable / Consciously Stable,67.4,True,1.35
