timestamp,complexity,stability,adaptability,tension,coherence,event_min_stage,lead_time_hours,ba_code,ba_name,region,volatility,event_type,sap_stage,pressure_score,decision_signal,inversion_state,witness_score,perpendicular_axis_visible,observer_effect_multiplier
2026-04-28 00:00:00,42.58,72.7,63.42,34.69,61.87,2,22,SDGE,San Diego Gas & Electric,western,medium_volatility,cascade,3,9.47,NORMAL,Odd: Physically Unstable / Consciously Stable,68.2,True,1.35
2026-04-28 01:00:00,44.77,72.56,49.69,24.4,65.64,2,22,SDGE,San Diego Gas & Electric,western,medium_volatility,cascade,2,6.7,NORMAL,Even: Physically Stable / Consciously Unstable,61.5,False,1.35
2026-04-28 02:00:00,42.88,74.06,49.47,27.81,73.41,2,22,SDGE,San Diego Gas & Electric,western,medium_volatility,cascade,2,7.21,NORMAL,Even: Physically Stable / Consciously Unstable,64.9,True,1.35
2026-04-28 03:00:00,42.06,64.03,62.71,30.88,74.39,2,22,SDGE,San Diego Gas & Electric,western,medium_volatility,cascade,2,11.11,NORMAL,Even: Physically Stable / Consciously Unstable,71.3,True,1.35
2026-04-28 04:00:00,34.86,66.38,68.42,29.74,75.47,2,22,SDGE,San Diego Gas & Electric,western,medium_volatility,cascade,2,10.0,NORMAL,Even: Physically Stable / Consciously Unstable,73.7,True,1.35
2026-04-28 05:00:00,30.78,61.87,52.36,32.82,78.45,2,22,SDGE,San Diego Gas & Electric,western,medium_volatility,cascade,2,12.51,NORMAL,Even: Physically Stable / Consciously Unstable,69.1,True,1.35
2026-04-28 06:00:00,32.41,62.02,55.95,32.68,76.98,2,22,SDGE,San Diego Gas & Electric,western,medium_volatility,cascade,2,12.41,NORMAL,Even: Physically Stable / Consciously Unstable,70.0,True,1.35
2026-04-28 07:00:00,44.08,65.75,69.1,31.11,76.36,2,22,SDGE,San Diego Gas & Electric,western,medium_volatility,cascade,2,10.66,NORMAL,Even: Physically Stable / Consciously Unstable,74.6,True,1.35
2026-04-28 08:00:00,42.33,80.83,50.89,32.43,63.28,2,22,SDGE,San Diego Gas & Electric,western,medium_volatility,cascade,2,6.22,NORMAL,Even: Physically Stable / Consciously Unstable,63.1,True,1.35
2026-04-28 09:00:00,34.66,62.64,66.67,31.32,65.63,2,22,SDGE,San Diego Gas & Electric,western,medium_volatility,cascade,2,11.7,NORMAL,Even: Physically Stable / Consciously Unstable,70.0,True,1.35
2026-04-28 10:00:00,29.44,66.51,56.04,32.89,72.07,2,22,SDGE,San Diego Gas & Electric,western,medium_volatility,cascade,2,11.01,NORMAL,Even: Physically Stable / Consciously Unstable,68.4,True,1.35
2026-04-28 11:00:00,34.25,59.83,70.12,29.98,66.94,2,22,SDGE,San Diego Gas & Electric,western,medium_volatility,cascade,2,12.04,NORMAL,Even: Physically Stable / Consciously Unstable,71.5,True,1.35
2026-04-28 12:00:00,40.32,66.39,57.96,30.57,71.12,2,22,SDGE,San Diego Gas & Electric,western,medium_volatility,cascade,2,10.27,NORMAL,Even: Physically Stable / Consciously Unstable,68.2,True,1.35
2026-04-28 13:00:00,38.35,69.58,50.02,38.2,70.28,2,22,SDGE,San Diego Gas & Electric,western,medium_volatility,cascade,3,11.62,NORMAL,Odd: Physically Unstable / Consciously Stable,66.7,True,1.35
2026-04-28 14:00:00,38.55,68.84,60.17,26.15,66.41,2,22,SDGE,San Diego Gas & Electric,western,medium_volatility,cascade,2,8.15,NORMAL,Even: Physically Stable / Consciously Unstable,66.3,True,1.35
2026-04-28 15:00:00,35.55,63.52,58.68,31.53,66.35,2,22,SDGE,San Diego Gas & Electric,western,medium_volatility,cascade,2,11.5,NORMAL,Even: Physically Stable / Consciously Unstable,67.1,True,1.35
2026-04-28 16:00:00,42.92,67.99,54.63,31.67,82.5,2,22,SDGE,San Diego Gas & Electric,western,medium_volatility,cascade,2,10.14,NORMAL,Even: Physically Stable / Consciously Unstable,71.1,True,1.35
2026-04-28 17:00:00,43.72,64.06,64.19,28.34,74.46,2,22,SDGE,San Diego Gas & Electric,western,medium_volatility,cascade,2,10.19,NORMAL,Even: Physically Stable / Consciously Unstable,71.3,True,1.35
2026-04-28 18:00:00,41.42,68.25,57.66,26.95,74.76,2,22,SDGE,San Diego Gas & Electric,western,medium_volatility,cascade,2,8.56,NORMAL,Even: Physically Stable / Consciously Unstable,68.5,True,1.35
2026-04-28 19:00:00,37.1,69.14,58.96,32.85,67.01,2,22,SDGE,San Diego Gas & Electric,western,medium_volatility,cascade,2,10.14,NORMAL,Even: Physically Stable / Consciously Unstable,67.8,True,1.35
2026-04-28 20:00:00,48.05,76.7,63.58,30.38,68.31,2,22,SDGE,San Diego Gas & Electric,western,medium_volatility,cascade,2,7.08,NORMAL,Even: Physically Stable / Consciously Unstable,69.4,True,1.35
2026-04-28 21:00:00,41.28,60.31,62.37,34.4,67.42,2,22,SDGE,San Diego Gas & Electric,western,medium_volatility,cascade,3,13.65,NORMAL,Odd: Physically Unstable / Consciously Stable,69.6,True,1.35
2026-04-28 22:00:00,38.06,76.44,66.8,30.9,67.98,2,22,SDGE,San Diego Gas & Electric,western,medium_volatility,cascade,2,7.28,NORMAL,Even: Physically Stable / Consciously Unstable,70.7,True,1.35
2026-04-28 23:00:00,29.64,72.93,68.84,33.89,74.72,2,22,SDGE,San Diego Gas & Electric,western,medium_volatility,cascade,3,9.17,NORMAL,Odd: Physically Unstable / Consciously Stable,74.7,True,1.35
