timestamp,complexity,stability,adaptability,tension,coherence,event_min_stage,lead_time_hours,ba_code,ba_name,region,volatility,event_type,sap_stage,pressure_score,decision_signal,inversion_state,witness_score,perpendicular_axis_visible,observer_effect_multiplier
2026-04-28 00:00:00,38.15,66.78,52.16,28.71,75.67,1,2,Xcel,Xcel Energy,central,low_volatility,brittleness,2,9.54,NORMAL,Even: Physically Stable / Consciously Unstable,67.0,True,1.35
2026-04-28 01:00:00,32.81,65.59,64.81,29.92,77.04,1,2,Xcel,Xcel Energy,central,low_volatility,brittleness,2,10.3,NORMAL,Even: Physically Stable / Consciously Unstable,72.9,True,1.35
2026-04-28 02:00:00,45.45,71.34,52.44,38.63,73.54,1,2,Xcel,Xcel Energy,central,low_volatility,brittleness,3,11.07,NORMAL,Odd: Physically Unstable / Consciously Stable,68.9,True,1.35
2026-04-28 03:00:00,37.66,69.82,56.69,24.47,68.33,1,2,Xcel,Xcel Energy,central,low_volatility,brittleness,2,7.39,NORMAL,Even: Physically Stable / Consciously Unstable,65.2,False,1.35
2026-04-28 04:00:00,43.41,68.1,52.03,28.41,73.95,1,2,Xcel,Xcel Energy,central,low_volatility,brittleness,2,9.06,NORMAL,Even: Physically Stable / Consciously Unstable,66.3,True,1.35
2026-04-28 05:00:00,36.32,64.22,63.0,27.01,67.77,1,2,Xcel,Xcel Energy,central,low_volatility,brittleness,2,9.66,NORMAL,Even: Physically Stable / Consciously Unstable,68.2,True,1.35
2026-04-28 06:00:00,31.43,70.66,58.96,30.05,69.75,1,2,Xcel,Xcel Energy,central,low_volatility,brittleness,2,8.82,NORMAL,Even: Physically Stable / Consciously Unstable,68.0,True,1.35
2026-04-28 07:00:00,37.93,67.36,60.03,29.83,67.51,1,2,Xcel,Xcel Energy,central,low_volatility,brittleness,2,9.74,NORMAL,Even: Physically Stable / Consciously Unstable,67.6,True,1.35
2026-04-28 08:00:00,39.86,67.83,49.18,33.56,77.44,1,2,Xcel,Xcel Energy,central,low_volatility,brittleness,3,10.8,NORMAL,Odd: Physically Unstable / Consciously Stable,67.7,True,1.35
2026-04-28 09:00:00,48.64,71.7,57.69,38.8,68.63,1,2,Xcel,Xcel Energy,central,low_volatility,brittleness,3,10.98,NORMAL,Odd: Physically Unstable / Consciously Stable,69.3,True,1.35
2026-04-28 10:00:00,35.08,68.98,58.01,27.24,68.82,1,2,Xcel,Xcel Energy,central,low_volatility,brittleness,2,8.45,NORMAL,Even: Physically Stable / Consciously Unstable,66.6,True,1.35
2026-04-28 11:00:00,44.46,66.23,60.86,32.88,71.54,1,2,Xcel,Xcel Energy,central,low_volatility,brittleness,2,11.1,NORMAL,Even: Physically Stable / Consciously Unstable,70.1,True,1.35
2026-04-28 12:00:00,42.71,64.14,54.28,31.57,74.07,1,2,Xcel,Xcel Energy,central,low_volatility,brittleness,2,11.32,NORMAL,Even: Physically Stable / Consciously Unstable,68.0,True,1.35
2026-04-28 13:00:00,44.45,72.85,60.1,33.07,70.83,1,2,Xcel,Xcel Energy,central,low_volatility,brittleness,2,8.98,NORMAL,Even: Physically Stable / Consciously Unstable,69.6,True,1.35
2026-04-28 14:00:00,34.25,71.61,59.65,29.88,64.21,1,2,Xcel,Xcel Energy,central,low_volatility,brittleness,2,8.48,NORMAL,Even: Physically Stable / Consciously Unstable,66.3,True,1.35
2026-04-28 15:00:00,46.05,68.69,64.7,33.12,69.05,1,2,Xcel,Xcel Energy,central,low_volatility,brittleness,2,10.37,NORMAL,Even: Physically Stable / Consciously Unstable,70.8,True,1.35
2026-04-28 16:00:00,46.82,68.62,59.38,27.63,64.24,1,2,Xcel,Xcel Energy,central,low_volatility,brittleness,2,8.67,NORMAL,Even: Physically Stable / Consciously Unstable,65.6,True,1.35
2026-04-28 17:00:00,30.33,68.56,60.48,27.72,65.54,1,2,Xcel,Xcel Energy,central,low_volatility,brittleness,2,8.72,NORMAL,Even: Physically Stable / Consciously Unstable,66.6,True,1.35
2026-04-28 18:00:00,42.87,68.47,53.86,27.74,67.44,1,2,Xcel,Xcel Energy,central,low_volatility,brittleness,2,8.75,NORMAL,Even: Physically Stable / Consciously Unstable,64.6,True,1.35
2026-04-28 19:00:00,38.03,71.23,60.88,32.16,78.77,1,2,Xcel,Xcel Energy,central,low_volatility,brittleness,2,9.25,NORMAL,Even: Physically Stable / Consciously Unstable,72.5,True,1.35
2026-04-28 20:00:00,32.65,70.64,51.88,37.68,72.11,1,2,Xcel,Xcel Energy,central,low_volatility,brittleness,3,11.06,NORMAL,Odd: Physically Unstable / Consciously Stable,67.9,True,1.35
2026-04-28 21:00:00,43.2,82.08,59.06,18.26,76.29,1,2,Xcel,Xcel Energy,central,low_volatility,brittleness,1,3.27,NORMAL,Odd: Physically Unstable / Consciously Stable,67.4,False,1.35
2026-04-28 22:00:00,38.96,76.66,57.44,36.39,68.91,1,2,Xcel,Xcel Energy,central,low_volatility,brittleness,3,8.49,NORMAL,Odd: Physically Unstable / Consciously Stable,68.7,True,1.35
2026-04-28 23:00:00,34.51,73.21,67.34,34.01,66.36,1,2,Xcel,Xcel Energy,central,low_volatility,brittleness,3,9.11,NORMAL,Odd: Physically Unstable / Consciously Stable,71.2,True,1.35
